model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
ExtraTreesGini_BAG_L1,0.7926453900709219,roc_auc,0.0916910171508789,1.1661601066589355,0.0916910171508789,1.1661601066589355,1,True,6
ExtraTrees_r49_BAG_L1,0.7926453900709219,roc_auc,0.0940556526184082,1.309837818145752,0.0940556526184082,1.309837818145752,1,True,54
RandomForest_r16_BAG_L1,0.792290780141844,roc_auc,0.08849453926086426,1.1997299194335938,0.08849453926086426,1.1997299194335938,1,True,92
RandomForest_r195_BAG_L1,0.7920638297872341,roc_auc,0.08887290954589844,1.1116838455200195,0.08887290954589844,1.1116838455200195,1,True,24
XGBoost_r49_BAG_L1,0.7907234042553192,roc_auc,0.018782377243041992,6.398096323013306,0.018782377243041992,6.398096323013306,1,True,68
XGBoost_r33_BAG_L1,0.7894468085106382,roc_auc,0.020687341690063477,10.946812391281128,0.020687341690063477,10.946812391281128,1,True,19
NeuralNetFastAI_r11_BAG_L1,0.7886808510638299,roc_auc,0.039017438888549805,6.320285081863403,0.039017438888549805,6.320285081863403,1,True,32
LightGBM_r135_BAG_L1,0.7883546099290779,roc_auc,2.38427996635437,6.017263889312744,2.38427996635437,6.017263889312744,1,True,80
ExtraTrees_r172_BAG_L1,0.7866241134751772,roc_auc,0.09150838851928711,1.1333518028259277,0.09150838851928711,1.1333518028259277,1,True,34
ExtraTrees_r126_BAG_L1,0.7834326241134753,roc_auc,0.09084486961364746,1.3873543739318848,0.09084486961364746,1.3873543739318848,1,True,97
NeuralNetFastAI_r4_BAG_L1,0.780822695035461,roc_auc,0.03450322151184082,3.0110206604003906,0.03450322151184082,3.0110206604003906,1,True,96
LightGBMLarge_BAG_L1,0.7764255319148935,roc_auc,2.3229379653930664,17.846692085266113,2.3229379653930664,17.846692085266113,1,True,11
NeuralNetFastAI_r69_BAG_L1,0.7746808510638298,roc_auc,0.037724971771240234,4.465638875961304,0.037724971771240234,4.465638875961304,1,True,82
NeuralNetFastAI_r194_BAG_L1,0.7708652482269505,roc_auc,0.039756059646606445,3.724766969680786,0.039756059646606445,3.724766969680786,1,True,93
NeuralNetFastAI_r88_BAG_L1,0.7683262411347518,roc_auc,0.06620383262634277,24.081247091293335,0.06620383262634277,24.081247091293335,1,True,66
NeuralNetFastAI_r111_BAG_L1,0.7586382978723403,roc_auc,0.06572937965393066,15.420910358428955,0.06572937965393066,15.420910358428955,1,True,62
NeuralNetFastAI_r103_BAG_L1,0.7576453900709219,roc_auc,0.03692626953125,3.4551472663879395,0.03692626953125,3.4551472663879395,1,True,36
ExtraTrees_r4_BAG_L1,0.7413900709219858,roc_auc,0.09446454048156738,1.2093265056610107,0.09446454048156738,1.2093265056610107,1,True,64
RandomForest_r34_BAG_L1,0.7312482269503546,roc_auc,0.0899205207824707,0.8342206478118896,0.0899205207824707,0.8342206478118896,1,True,58
NeuralNetFastAI_r160_BAG_L1,0.7231347517730496,roc_auc,0.046103477478027344,5.274325847625732,0.046103477478027344,5.274325847625732,1,True,77
